	Over	Runs	Wickets
11694	5.0	5.0	0.0
11695	6.0	11.0	0.0
11696	7.0	6.0	0.0
11697	8.0	5.0	0.0
11698	9.0	5.0	0.0
11699	10.0	16.0	0.0
11700	11.0	12.0	0.0
11701	12.0	5.0	0.0
11702	13.0	15.0	0.0
11703	14.0	9.0	0.0
11704	15.0	8.0	0.0
11705	16.0	9.0	0.0
11706	17.0	9.0	0.0
11707	18.0	11.0	0.0
11708	19.0	5.0	0.0
11709	20.0	9.0	0.0
11710	1.0	3.0	0.0
11711	2.0	7.0	0.0
11712	3.0	5.0	0.0
11713	4.0	9.0	0.0
11714	5.0	1.0	0.0
11715	6.0	7.0	0.0
11716	7.0	4.0	0.0
11717	8.0	9.0	0.0
11718	9.0	4.0	0.0
11719	10.0	8.0	0.0
11720	11.0	8.0	0.0
11721	12.0	8.0	0.0
11722	13.0	5.0	0.0
11723	14.0	8.0	0.0
11724	15.0	8.0	0.0
11725	16.0	8.0	0.0
11726	17.0	4.0	0.0
11727	18.0	2.0	0.0
11728	19.0	4.0	0.0
11729	20.0	9.0	0.0
11730	1.0	5.0	0.0
11731	2.0	13.0	0.0
11732	3.0	7.0	0.0
11733	4.0	6.0	0.0
11734	5.0	7.0	0.0
11735	6.0	6.0	0.0
11736	7.0	2.0	0.0
11737	8.0	9.0	0.0
11738	9.0	7.0	0.0
11739	10.0	11.0	0.0
11740	11.0	11.0	0.0
11741	12.0	15.0	0.0
11742	13.0	12.0	0.0
11743	14.0	3.0	0.0
11744	15.0	5.0	0.0
11745	16.0	10.0	0.0
11746	17.0	8.0	0.0
11747	18.0	14.0	0.0
11748	19.0	19.0	0.0
11749	20.0	11.0	0.0
11750	1.0	2.0	0.0
11751	2.0	3.0	0.0
11752	3.0	4.0	0.0
11753	4.0	13.0	0.0
11754	5.0	3.0	0.0
11755	6.0	16.0	0.0
11756	7.0	11.0	0.0
11757	8.0	3.0	0.0
11758	9.0	7.0	0.0
11759	10.0	11.0	0.0
11760	11.0	7.0	0.0
11761	12.0	16.0	0.0
11762	13.0	3.0	0.0
11763	14.0	6.0	0.0
11764	15.0	21.0	0.0
11765	16.0	11.0	0.0
11766	17.0	9.0	0.0
11767	18.0	13.0	0.0
11768	19.0	8.0	0.0
11769	20.0	19.0	0.0
11770	1.0	6.0	0.0
11771	2.0	1.0	0.0
11772	3.0	4.0	0.0
11773	4.0	2.0	0.0
11774	5.0	10.0	0.0
11775	6.0	5.0	0.0
11776	7.0	8.0	0.0
11777	8.0	4.0	0.0
11778	9.0	9.0	0.0
11779	10.0	8.0	0.0
11780	11.0	14.0	0.0
11781	12.0	3.0	0.0
11782	13.0	2.0	0.0
11783	14.0	6.0	0.0
11784	15.0	8.0	0.0
11785	16.0	13.0	0.0
11786	17.0	5.0	0.0
11787	18.0	6.0	0.0
11788	19.0	13.0	0.0
11789	20.0	24.0	0.0
11790	1.0	0.0	0.0
11791	2.0	4.0	0.0
11792	3.0	8.0	0.0
11793	4.0	9.0	0.0
11794	5.0	3.0	0.0
11795	6.0	3.0	0.0
11796	7.0	8.0	0.0
11797	8.0	5.0	0.0
11798	9.0	6.0	0.0
11799	10.0	5.0	0.0
11800	11.0	19.0	0.0
11801	12.0	1.0	0.0
11802	13.0	13.0	0.0
11803	14.0	4.0	0.0
11804	15.0	11.0	0.0
11805	16.0	7.0	0.0
11806	17.0	15.0	0.0
11807	18.0	18.0	0.0
11808	19.0	9.0	0.0
11809	20.0	14.0	0.0
11810	1.0	6.0	0.0
11811	2.0	6.0	0.0
11812	3.0	8.0	0.0
11813	4.0	11.0	0.0
11814	5.0	7.0	0.0
11815	6.0	11.0	0.0
11816	7.0	7.0	0.0
11817	8.0	15.0	0.0
11818	9.0	6.0	0.0
11819	10.0	8.0	0.0
11820	11.0	10.0	0.0
11821	12.0	4.0	0.0
11822	13.0	2.0	0.0
11823	14.0	3.0	0.0
11824	15.0	7.0	0.0
11825	16.0	10.0	0.0
11826	17.0	5.0	0.0
11827	18.0	11.0	0.0
11828	19.0	9.0	0.0
11829	20.0	9.0	0.0
11830	1.0	5.0	0.0
11831	2.0	10.0	0.0
11832	3.0	14.0	0.0
11833	4.0	2.0	0.0
11834	5.0	12.0	0.0
11835	6.0	7.0	0.0
11836	7.0	7.0	0.0
11837	8.0	13.0	0.0
11838	9.0	13.0	0.0
11839	10.0	8.0	0.0
11840	11.0	2.0	0.0
11841	12.0	6.0	0.0
11842	13.0	4.0	0.0
11843	14.0	2.0	0.0
11844	15.0	5.0	0.0
11845	16.0	9.0	0.0
11846	17.0	3.0	0.0
11847	18.0	5.0	0.0
11848	19.0	18.0	0.0
11849	20.0	10.0	0.0
11850	1.0	4.0	0.0
11851	2.0	13.0	0.0
11852	3.0	4.0	0.0
11853	4.0	2.0	0.0
11854	5.0	12.0	0.0
11855	6.0	9.0	0.0
11856	7.0	7.0	0.0
11857	8.0	2.0	0.0
11858	9.0	6.0	0.0
11859	10.0	2.0	0.0
11860	11.0	8.0	0.0
11861	12.0	8.0	0.0
11862	13.0	9.0	0.0
11863	14.0	7.0	0.0
11864	15.0	3.0	0.0
11865	16.0	7.0	0.0
11866	17.0	11.0	0.0
11867	18.0	8.0	0.0
11868	19.0	5.0	0.0
11869	20.0	5.0	0.0
11870	1.0	11.0	0.0
11871	2.0	9.0	0.0
11872	3.0	7.0	0.0
11873	4.0	4.0	0.0
11874	5.0	4.0	0.0
11875	6.0	1.0	0.0
11876	7.0	2.0	0.0
11877	8.0	2.0	0.0
11878	9.0	11.0	0.0
11879	10.0	2.0	0.0
11880	11.0	15.0	0.0
11881	12.0	12.0	0.0
11882	13.0	6.0	0.0
11883	14.0	7.0	0.0
11884	15.0	8.0	0.0
11885	16.0	0.0	0.0
11886	17.0	8.0	0.0
11887	18.0	15.0	0.0
11888	19.0	14.0	0.0
11889	1.0	6.0	0.0
11890	2.0	5.0	0.0
11891	3.0	1.0	0.0
11892	4.0	9.0	0.0
11893	5.0	3.0	0.0
11894	6.0	7.0	0.0
11895	7.0	5.0	0.0
11896	8.0	5.0	0.0
11897	9.0	3.0	0.0
11898	10.0	6.0	0.0
11899	11.0	9.0	0.0
11900	12.0	13.0	0.0
11901	13.0	9.0	0.0
11902	14.0	2.0	0.0
11903	15.0	3.0	0.0
11904	16.0	6.0	0.0
11905	17.0	11.0	0.0
11906	18.0	11.0	0.0
11907	19.0	7.0	0.0
11908	20.0	5.0	0.0
11909	1.0	4.0	0.0
11910	2.0	1.0	0.0
11911	3.0	1.0	0.0
11912	4.0	6.0	0.0
11913	5.0	6.0	0.0
11914	6.0	6.0	0.0
11915	7.0	9.0	0.0
11916	8.0	4.0	0.0
11917	9.0	13.0	0.0
11918	10.0	7.0	0.0
11919	11.0	1.0	0.0
11920	12.0	3.0	0.0
11921	13.0	2.0	0.0
11922	14.0	10.0	0.0
11923	15.0	3.0	0.0
11924	16.0	10.0	0.0
11925	17.0	7.0	0.0
11926	18.0	8.0	0.0
11927	19.0	3.0	0.0
11928	20.0	0.0	0.0
11929	1.0	4.0	0.0
11930	2.0	5.0	0.0
11931	3.0	6.0	0.0
11932	4.0	1.0	0.0
11933	5.0	6.0	0.0
11934	6.0	1.0	0.0
11935	7.0	2.0	0.0
11936	8.0	14.0	0.0
11937	9.0	2.0	0.0
11938	10.0	1.0	0.0
11939	11.0	1.0	0.0
11940	12.0	11.0	0.0
11941	13.0	2.0	0.0
11942	14.0	12.0	0.0
11943	15.0	6.0	0.0
11944	16.0	1.0	0.0
11945	17.0	15.0	0.0
11946	18.0	8.0	0.0
11947	19.0	12.0	0.0
11948	20.0	6.0	0.0
11949	1.0	9.0	0.0
11950	2.0	9.0	0.0
11951	3.0	4.0	0.0
11952	4.0	6.0	0.0
11953	5.0	2.0	0.0
11954	6.0	9.0	0.0
11955	7.0	8.0	0.0
11956	8.0	4.0	0.0
11957	9.0	1.0	0.0
11958	10.0	8.0	0.0
11959	11.0	6.0	0.0
11960	12.0	5.0	0.0
11961	13.0	5.0	0.0
11962	14.0	11.0	0.0
11963	15.0	22.0	0.0
11964	16.0	5.0	0.0
11965	17.0	4.0	0.0
11966	1.0	11.0	0.0
11967	2.0	0.0	0.0
11968	3.0	8.0	0.0
11969	4.0	11.0	0.0
11970	5.0	8.0	0.0
11971	6.0	2.0	0.0
11972	7.0	9.0	0.0
11973	8.0	13.0	0.0
11974	9.0	2.0	0.0
11975	10.0	13.0	0.0
11976	11.0	4.0	0.0
11977	12.0	13.0	0.0
11978	13.0	12.0	0.0
11979	14.0	20.0	0.0
11980	15.0	9.0	0.0
11981	16.0	22.0	0.0
11982	17.0	16.0	0.0
11983	18.0	13.0	0.0
11984	19.0	13.0	0.0
11985	20.0	12.0	0.0
11986	1.0	10.0	0.0
11987	2.0	7.0	0.0
11988	3.0	6.0	0.0
11989	4.0	15.0	0.0
11990	5.0	8.0	0.0
11991	6.0	4.0	0.0
11992	7.0	9.0	0.0
11993	8.0	9.0	0.0
11994	9.0	13.0	0.0
11995	10.0	14.0	0.0
11996	11.0	9.0	0.0
11997	12.0	10.0	0.0
11998	13.0	13.0	0.0
11999	14.0	10.0	0.0
12000	15.0	7.0	0.0
12001	16.0	9.0	0.0
12002	17.0	7.0	0.0
12003	18.0	7.0	0.0
12004	19.0	13.0	0.0
12005	20.0	7.0	0.0
12006	1.0	6.0	0.0
12007	2.0	2.0	0.0
12008	3.0	5.0	0.0
12009	4.0	6.0	0.0
12010	5.0	12.0	0.0
12011	6.0	10.0	0.0
12012	7.0	4.0	0.0
12013	8.0	7.0	0.0
12014	9.0	1.0	0.0
12015	10.0	6.0	0.0
12016	11.0	7.0	0.0
12017	12.0	4.0	0.0
12018	13.0	6.0	0.0
12019	14.0	4.0	0.0
12020	15.0	7.0	0.0
12021	16.0	3.0	0.0
12022	17.0	11.0	0.0
12023	18.0	7.0	0.0
12024	19.0	5.0	0.0
12025	20.0	6.0	0.0
12026	1.0	11.0	0.0
12027	2.0	6.0	0.0
12028	3.0	6.0	0.0
12029	4.0	8.0	0.0
12030	5.0	10.0	0.0
12031	6.0	13.0	0.0
12032	7.0	2.0	0.0
12033	8.0	2.0	0.0
12034	9.0	3.0	0.0
12035	10.0	3.0	0.0
12036	11.0	7.0	0.0
12037	12.0	7.0	0.0
12038	13.0	2.0	0.0
12039	14.0	5.0	0.0
12040	15.0	5.0	0.0
12041	16.0	5.0	0.0
12042	17.0	6.0	0.0
12043	18.0	8.0	0.0
12044	19.0	10.0	0.0
12045	1.0	0.0	0.0
12046	2.0	0.0	0.0
12047	3.0	10.0	0.0
12048	4.0	2.0	0.0
12049	5.0	1.0	0.0
12050	6.0	2.0	0.0
12051	7.0	6.0	0.0
12052	8.0	8.0	0.0
12053	9.0	1.0	0.0
12054	10.0	14.0	0.0
12055	11.0	6.0	0.0
12056	12.0	6.0	0.0
12057	13.0	10.0	0.0
12058	14.0	4.0	0.0
12059	15.0	7.0	0.0
12060	16.0	8.0	0.0
12061	17.0	21.0	0.0
12062	18.0	8.0	0.0
12063	19.0	4.0	0.0
12064	20.0	15.0	0.0
12065	1.0	10.0	0.0
12066	2.0	4.0	0.0
12067	3.0	7.0	0.0
12068	4.0	7.0	0.0
12069	5.0	6.0	0.0
12070	6.0	5.0	0.0
12071	7.0	23.0	0.0
12072	8.0	11.0	0.0
12073	9.0	3.0	0.0
12074	10.0	4.0	0.0
12075	11.0	9.0	0.0
12076	12.0	10.0	0.0
12077	13.0	7.0	0.0
12078	14.0	2.0	0.0
12079	15.0	1.0	0.0
12080	16.0	11.0	0.0
12081	17.0	6.0	0.0
12082	18.0	6.0	0.0
12083	19.0	4.0	0.0
12084	1.0	8.0	0.0
12085	2.0	5.0	0.0
12086	3.0	2.0	0.0
12087	4.0	6.0	0.0
12088	5.0	1.0	0.0
12089	6.0	5.0	0.0
12090	7.0	5.0	0.0
12091	8.0	5.0	0.0
12092	9.0	2.0	0.0
12093	10.0	5.0	0.0
12094	11.0	4.0	0.0
12095	12.0	11.0	0.0
12096	13.0	16.0	0.0
12097	14.0	11.0	0.0
12098	15.0	9.0	0.0
12099	16.0	6.0	0.0
12100	17.0	6.0	0.0
12101	18.0	4.0	0.0
12102	19.0	10.0	0.0
12103	20.0	8.0	0.0
12104	1.0	7.0	0.0
12105	2.0	2.0	0.0
12106	3.0	2.0	0.0
12107	4.0	8.0	0.0
12108	5.0	11.0	0.0
12109	6.0	5.0	0.0
12110	7.0	4.0	0.0
12111	8.0	5.0	0.0
12112	9.0	2.0	0.0
12113	10.0	6.0	0.0
12114	11.0	3.0	0.0
12115	12.0	4.0	0.0
12116	13.0	3.0	0.0
12117	14.0	4.0	0.0
12118	15.0	6.0	0.0
12119	16.0	5.0	0.0
12120	17.0	5.0	0.0
12121	18.0	3.0	0.0
12122	19.0	4.0	0.0
12123	20.0	3.0	0.0
12124	1.0	6.0	0.0
12125	2.0	4.0	0.0
12126	3.0	6.0	0.0
12127	4.0	3.0	0.0
12128	5.0	1.0	0.0
12129	6.0	2.0	0.0
12130	7.0	7.0	0.0
12131	8.0	7.0	0.0
12132	9.0	4.0	0.0
12133	10.0	5.0	0.0
12134	11.0	4.0	0.0
12135	12.0	2.0	0.0
12136	13.0	7.0	0.0
12137	14.0	5.0	0.0
12138	15.0	8.0	0.0
12139	16.0	8.0	0.0
12140	17.0	15.0	0.0
12141	18.0	20.0	0.0
12142	19.0	3.0	0.0
12143	20.0	5.0	0.0
12144	1.0	3.0	0.0
12145	2.0	24.0	0.0
12146	3.0	3.0	0.0
12147	4.0	5.0	0.0
12148	5.0	1.0	0.0
12149	6.0	3.0	0.0
12150	7.0	4.0	0.0
12151	8.0	2.0	0.0
12152	9.0	2.0	0.0
12153	10.0	3.0	0.0
12154	11.0	3.0	0.0
12155	12.0	8.0	0.0
12156	13.0	4.0	0.0
12157	14.0	4.0	0.0
12158	15.0	12.0	0.0
12159	16.0	14.0	0.0
12160	17.0	1.0	0.0
12161	18.0	7.0	0.0
12162	19.0	8.0	0.0
12163	20.0	3.0	0.0
12164	1.0	6.0	0.0
12165	2.0	1.0	0.0
12166	3.0	8.0	0.0
12167	4.0	8.0	0.0
12168	5.0	5.0	0.0
12169	6.0	0.0	0.0
12170	7.0	9.0	0.0
12171	8.0	8.0	0.0
12172	9.0	4.0	0.0
12173	10.0	20.0	0.0
12174	11.0	9.0	0.0
12175	12.0	2.0	0.0
12176	13.0	6.0	0.0
12177	14.0	11.0	0.0
12178	15.0	1.0	0.0
12179	16.0	13.0	0.0
12180	17.0	14.0	0.0
12181	18.0	6.0	0.0
12182	19.0	6.0	0.0
12183	20.0	11.0	0.0
12184	1.0	8.0	0.0
12185	2.0	4.0	0.0
12186	3.0	6.0	0.0
12187	4.0	6.0	0.0
12188	5.0	11.0	0.0
12189	6.0	5.0	0.0
12190	7.0	5.0	0.0
12191	8.0	9.0	0.0
12192	9.0	6.0	0.0
12193	10.0	7.0	0.0
12194	11.0	16.0	0.0
12195	12.0	9.0	0.0
12196	13.0	13.0	0.0
12197	14.0	10.0	0.0
12198	15.0	9.0	0.0
12199	16.0	8.0	0.0
12200	17.0	6.0	0.0
12201	18.0	7.0	0.0
12202	19.0	0.0	0.0
12203	1.0	4.0	0.0
12204	2.0	9.0	0.0
12205	3.0	5.0	0.0
12206	4.0	8.0	0.0
12207	5.0	8.0	0.0
12208	6.0	12.0	0.0
12209	7.0	3.0	0.0
12210	8.0	4.0	0.0
12211	9.0	6.0	0.0
12212	10.0	7.0	0.0
12213	11.0	2.0	0.0
12214	12.0	10.0	0.0
12215	13.0	7.0	0.0
12216	14.0	4.0	0.0
12217	15.0	7.0	0.0
12218	16.0	7.0	0.0
12219	17.0	9.0	0.0
12220	18.0	10.0	0.0
12221	19.0	15.0	0.0
12222	20.0	21.0	0.0
12223	1.0	8.0	0.0
12224	2.0	9.0	0.0
12225	3.0	1.0	0.0
12226	4.0	14.0	0.0
12227	5.0	6.0	0.0
12228	6.0	2.0	0.0
12229	7.0	6.0	0.0
12230	8.0	5.0	0.0
12231	9.0	11.0	0.0
12232	10.0	9.0	0.0
12233	11.0	5.0	0.0
12234	12.0	6.0	0.0
12235	13.0	5.0	0.0
12236	14.0	5.0	0.0
12237	15.0	4.0	0.0
12238	16.0	8.0	0.0
12239	17.0	2.0	0.0
12240	18.0	10.0	0.0
12241	19.0	7.0	0.0
12242	20.0	7.0	0.0
12243	1.0	1.0	0.0
12244	2.0	2.0	0.0
12245	3.0	0.0	0.0
12246	4.0	10.0	0.0
12247	5.0	8.0	0.0
12248	6.0	8.0	0.0
12249	7.0	6.0	0.0
12250	8.0	4.0	0.0
12251	9.0	6.0	0.0
12252	10.0	14.0	0.0
12253	11.0	19.0	0.0
12254	12.0	1.0	0.0
12255	13.0	11.0	0.0
12256	14.0	8.0	0.0
12257	15.0	12.0	0.0
12258	16.0	14.0	0.0
12259	17.0	13.0	0.0
12260	18.0	9.0	0.0
12261	19.0	18.0	0.0
12262	20.0	18.0	0.0
12263	1.0	6.0	0.0
12264	2.0	12.0	0.0
12265	3.0	6.0	0.0
12266	4.0	14.0	0.0
12267	5.0	6.0	0.0
12268	6.0	7.0	0.0
12269	7.0	6.0	0.0
12270	8.0	8.0	0.0
12271	9.0	3.0	0.0
12272	10.0	4.0	0.0
12273	11.0	12.0	0.0
12274	12.0	7.0	0.0
12275	13.0	3.0	0.0
12276	14.0	2.0	0.0
12277	15.0	8.0	0.0
12278	16.0	4.0	0.0
12279	17.0	6.0	0.0
12280	18.0	4.0	0.0
12281	19.0	13.0	0.0
12282	20.0	7.0	0.0
12283	1.0	12.0	0.0
12284	2.0	7.0	0.0
12285	3.0	6.0	0.0
12286	4.0	6.0	0.0
12287	5.0	8.0	0.0
12288	6.0	12.0	0.0
12289	7.0	12.0	0.0
12290	8.0	4.0	0.0
12291	9.0	9.0	0.0
12292	10.0	6.0	0.0
12293	11.0	21.0	0.0
12294	12.0	11.0	0.0
12295	13.0	12.0	0.0
12296	14.0	12.0	0.0
12297	15.0	21.0	0.0
12298	16.0	4.0	0.0
12299	17.0	16.0	0.0
12300	18.0	7.0	0.0
12301	19.0	23.0	0.0
12302	20.0	7.0	0.0
12303	1.0	6.0	0.0
12304	2.0	11.0	0.0
12305	3.0	2.0	0.0
12306	4.0	6.0	0.0
12307	5.0	7.0	0.0
12308	6.0	11.0	0.0
12309	7.0	16.0	0.0
12310	8.0	7.0	0.0
12311	9.0	9.0	0.0
12312	10.0	7.0	0.0
12313	11.0	8.0	0.0
12314	12.0	7.0	0.0
12315	13.0	3.0	0.0
12316	14.0	9.0	0.0
12317	15.0	8.0	0.0
12318	16.0	8.0	0.0
12319	17.0	0.0	0.0
12320	1.0	3.0	0.0
12321	2.0	3.0	0.0
12322	3.0	10.0	0.0
12323	4.0	14.0	0.0
12324	5.0	4.0	0.0
12325	6.0	18.0	0.0
12326	7.0	9.0	0.0
12327	8.0	4.0	0.0
12328	9.0	13.0	0.0
12329	10.0	4.0	0.0
12330	11.0	5.0	0.0
12331	12.0	13.0	0.0
12332	13.0	5.0	0.0
12333	14.0	17.0	0.0
12334	15.0	8.0	0.0
12335	16.0	10.0	0.0
12336	17.0	14.0	0.0
12337	18.0	11.0	0.0
12338	19.0	11.0	0.0
12339	20.0	7.0	0.0
12340	1.0	3.0	0.0
12341	2.0	6.0	0.0
12342	3.0	5.0	0.0
12343	4.0	18.0	0.0
12344	5.0	5.0	0.0
12345	6.0	15.0	0.0
12346	7.0	10.0	0.0
12347	8.0	8.0	0.0
12348	9.0	14.0	0.0
12349	10.0	9.0	0.0
12350	11.0	11.0	0.0
12351	12.0	10.0	0.0
12352	13.0	8.0	0.0
12353	14.0	8.0	0.0
12354	15.0	4.0	0.0
12355	16.0	11.0	0.0
12356	17.0	12.0	0.0
12357	18.0	7.0	0.0
12358	19.0	10.0	0.0
12359	20.0	10.0	0.0
12360	1.0	8.0	0.0
12361	2.0	6.0	0.0
12362	3.0	9.0	0.0
12363	4.0	8.0	0.0
12364	5.0	7.0	0.0
12365	6.0	4.0	0.0
12366	7.0	2.0	0.0
12367	8.0	6.0	0.0
12368	9.0	7.0	0.0
12369	10.0	8.0	0.0
12370	11.0	7.0	0.0
12371	12.0	4.0	0.0
12372	13.0	8.0	0.0
12373	14.0	4.0	0.0
12374	15.0	4.0	0.0
12375	16.0	2.0	0.0
12376	17.0	10.0	0.0
12377	18.0	4.0	0.0
12378	19.0	12.0	0.0
12379	20.0	3.0	0.0
12380	1.0	0.0	0.0
12381	2.0	5.0	0.0
12382	3.0	15.0	0.0
12383	4.0	9.0	0.0
12384	5.0	10.0	0.0
12385	6.0	6.0	0.0
12386	7.0	6.0	0.0
12387	8.0	6.0	0.0
12388	9.0	9.0	0.0
12389	10.0	7.0	0.0
12390	11.0	5.0	0.0
12391	12.0	7.0	0.0
12392	13.0	6.0	0.0
12393	14.0	5.0	0.0
12394	15.0	2.0	0.0
12395	16.0	5.0	0.0
12396	17.0	5.0	0.0
12397	18.0	12.0	0.0
12398	19.0	3.0	0.0
12399	1.0	1.0	0.0
12400	2.0	1.0	0.0
12401	3.0	6.0	0.0
12402	4.0	7.0	0.0
12403	5.0	12.0	0.0
12404	6.0	2.0	0.0
12405	7.0	1.0	0.0
12406	8.0	7.0	0.0
12407	9.0	12.0	0.0
12408	10.0	3.0	0.0
12409	11.0	15.0	0.0
12410	12.0	1.0	0.0
12411	13.0	7.0	0.0
12412	14.0	10.0	0.0
12413	15.0	6.0	0.0
12414	16.0	6.0	0.0
12415	17.0	5.0	0.0
12416	18.0	17.0	0.0
12417	19.0	6.0	0.0
12418	20.0	15.0	0.0
12419	1.0	2.0	0.0
12420	2.0	2.0	0.0
12421	3.0	6.0	0.0
12422	4.0	12.0	0.0
12423	5.0	4.0	0.0
12424	6.0	10.0	0.0
12425	7.0	11.0	0.0
12426	8.0	5.0	0.0
12427	9.0	3.0	0.0
12428	10.0	2.0	0.0
12429	11.0	7.0	0.0
12430	12.0	5.0	0.0
12431	13.0	11.0	0.0
12432	14.0	6.0	0.0
12433	15.0	4.0	0.0
12434	16.0	10.0	0.0
12435	17.0	23.0	0.0
12436	18.0	10.0	0.0
12437	19.0	7.0	0.0
12438	20.0	6.0	0.0
12439	1.0	3.0	0.0
12440	2.0	6.0	0.0
12441	3.0	8.0	0.0
12442	4.0	2.0	0.0
12443	5.0	11.0	0.0
12444	6.0	5.0	0.0
12445	7.0	8.0	0.0
12446	8.0	4.0	0.0
12447	9.0	8.0	0.0
12448	10.0	2.0	0.0
12449	11.0	7.0	0.0
12450	12.0	4.0	0.0
12451	13.0	1.0	0.0
12452	14.0	11.0	0.0
12453	15.0	4.0	0.0
12454	16.0	5.0	0.0
12455	17.0	15.0	0.0
12456	18.0	6.0	0.0
12457	19.0	4.0	0.0
12458	20.0	9.0	0.0
12459	1.0	2.0	0.0
12460	2.0	1.0	0.0
12461	3.0	2.0	0.0
12462	4.0	8.0	0.0
12463	5.0	5.0	0.0
12464	6.0	8.0	0.0
12465	7.0	8.0	0.0
12466	8.0	2.0	0.0
12467	9.0	6.0	0.0
12468	10.0	4.0	0.0
12469	11.0	2.0	0.0
12470	12.0	7.0	0.0
12471	13.0	11.0	0.0
12472	14.0	4.0	0.0
12473	15.0	6.0	0.0
12474	16.0	6.0	0.0
12475	17.0	10.0	0.0
12476	18.0	9.0	0.0
12477	19.0	1.0	0.0
12478	1.0	4.0	0.0
12479	2.0	6.0	0.0
12480	3.0	11.0	0.0
12481	4.0	5.0	0.0
12482	5.0	4.0	0.0
12483	6.0	8.0	0.0
12484	7.0	5.0	0.0
12485	8.0	5.0	0.0
12486	9.0	10.0	0.0
12487	10.0	8.0	0.0
12488	11.0	12.0	0.0
12489	12.0	6.0	0.0
12490	13.0	12.0	0.0
12491	14.0	3.0	0.0
12492	15.0	19.0	0.0
12493	16.0	15.0	0.0
12494	17.0	7.0	0.0
12495	18.0	10.0	0.0
12496	19.0	2.0	0.0
12497	20.0	4.0	0.0
12498	1.0	3.0	0.0
12499	2.0	5.0	0.0
12500	3.0	12.0	0.0
12501	4.0	1.0	0.0
12502	5.0	10.0	0.0
12503	6.0	5.0	0.0
12504	7.0	7.0	0.0
12505	8.0	7.0	0.0
12506	9.0	12.0	0.0
12507	10.0	7.0	0.0
12508	11.0	7.0	0.0
12509	12.0	8.0	0.0
12510	13.0	10.0	0.0
12511	14.0	9.0	0.0
12512	15.0	8.0	0.0
12513	16.0	11.0	0.0
12514	17.0	13.0	0.0
12515	18.0	4.0	0.0
12516	19.0	7.0	0.0
12517	20.0	3.0	0.0
12518	1.0	4.0	0.0
12519	2.0	7.0	0.0
12520	3.0	5.0	0.0
12521	4.0	5.0	0.0
12522	5.0	5.0	0.0
12523	6.0	12.0	0.0
12524	7.0	7.0	0.0
12525	8.0	6.0	0.0
12526	9.0	12.0	0.0
12527	10.0	5.0	0.0
12528	11.0	5.0	0.0
12529	12.0	4.0	0.0
12530	13.0	7.0	0.0
12531	14.0	2.0	0.0
12532	15.0	4.0	0.0
12533	16.0	7.0	0.0
12534	17.0	8.0	0.0
12535	18.0	8.0	0.0
12536	19.0	11.0	0.0
12537	20.0	15.0	0.0
12538	1.0	5.0	0.0
12539	2.0	5.0	0.0
12540	3.0	4.0	0.0
12541	4.0	15.0	0.0
12542	5.0	2.0	0.0
12543	6.0	4.0	0.0
12544	7.0	3.0	0.0
12545	8.0	4.0	0.0
12546	9.0	5.0	0.0
12547	10.0	9.0	0.0
12548	11.0	4.0	0.0
12549	12.0	3.0	0.0
12550	13.0	4.0	0.0
12551	14.0	10.0	0.0
12552	15.0	13.0	0.0
12553	16.0	6.0	0.0
12554	17.0	10.0	0.0
12555	18.0	15.0	0.0
12556	19.0	9.0	0.0
12557	20.0	2.0	0.0
12558	1.0	1.0	0.0
12559	2.0	1.0	0.0
12560	3.0	11.0	0.0
12561	4.0	4.0	0.0
12562	5.0	3.0	0.0
12563	6.0	3.0	0.0
12564	7.0	3.0	0.0
12565	8.0	3.0	0.0
12566	9.0	3.0	0.0
12567	10.0	5.0	0.0
12568	11.0	2.0	0.0
12569	12.0	5.0	0.0
12570	13.0	6.0	0.0
12571	14.0	5.0	0.0
12572	15.0	8.0	0.0
12573	16.0	13.0	0.0
12574	17.0	2.0	0.0
12575	18.0	3.0	0.0
12576	19.0	5.0	0.0
12577	20.0	10.0	0.0
12578	1.0	14.0	0.0
12579	2.0	6.0	0.0
12580	3.0	2.0	0.0
12581	4.0	21.0	0.0
12582	5.0	10.0	0.0
12583	6.0	2.0	0.0
12584	7.0	7.0	0.0
12585	8.0	4.0	0.0
12586	9.0	8.0	0.0
12587	10.0	9.0	0.0
12588	11.0	7.0	0.0
12589	12.0	7.0	0.0
12590	13.0	0.0	0.0
12591	1.0	3.0	0.0
12592	2.0	5.0	0.0
12593	3.0	5.0	0.0
12594	4.0	3.0	0.0
12595	5.0	10.0	0.0
12596	6.0	7.0	0.0
12597	7.0	2.0	0.0
12598	8.0	1.0	0.0
12599	9.0	4.0	0.0
12600	10.0	8.0	0.0
12601	11.0	7.0	0.0
12602	12.0	4.0	0.0
12603	13.0	12.0	0.0
12604	14.0	7.0	0.0
12605	15.0	9.0	0.0
12606	16.0	2.0	0.0
12607	17.0	12.0	0.0
12608	18.0	5.0	0.0
12609	19.0	11.0	0.0
12610	20.0	5.0	0.0
12611	1.0	4.0	0.0
12612	2.0	6.0	0.0
12613	3.0	6.0	0.0
12614	4.0	1.0	0.0
12615	5.0	8.0	0.0
12616	6.0	6.0	0.0
12617	7.0	5.0	0.0
12618	8.0	4.0	0.0
12619	9.0	2.0	0.0
12620	10.0	4.0	0.0
12621	11.0	3.0	0.0
12622	12.0	10.0	0.0
12623	13.0	8.0	0.0
12624	14.0	5.0	0.0
12625	15.0	4.0	0.0
